type,n,k,q,s,Average visited nodes,Variance
standard,20000,15,200,4,3362.95,1.66589e+06
standard,20000,15,200,5,2175.72,617368
standard,20000,20,10,1,13788,4.18399e+06
standard,20000,20,10,2,10088.8,5.10474e+06
standard,20000,20,10,3,7197.3,5.07569e+06
standard,20000,20,10,4,5006.5,4.11963e+06
standard,20000,20,10,5,3314.8,1.5037e+06
standard,20000,20,15,1,14209.3,9.21183e+06
standard,20000,20,15,2,9209.6,7.9663e+06
standard,20000,20,15,3,6798.13,5.03775e+06
standard,20000,20,15,4,4905.2,2.95653e+06
standard,20000,20,15,5,3103.53,1.75322e+06
standard,20000,20,20,1,13620.8,1.10009e+07
standard,20000,20,20,2,9716.85,5.85287e+06
standard,20000,20,20,3,7099.55,5.78881e+06
standard,20000,20,20,4,5167.95,4.27736e+06
standard,20000,20,20,5,4010.25,2.59018e+06
standard,20000,20,25,1,14714.8,4.17209e+06
standard,20000,20,25,2,9544.64,8.56822e+06
standard,20000,20,25,3,7219.52,4.97829e+06
standard,20000,20,25,4,5149.28,2.93954e+06
standard,20000,20,25,5,3689.76,2.26949e+06
standard,20000,20,30,1,14158,4.12837e+06
standard,20000,20,30,2,10727.9,5.31645e+06
standard,20000,20,30,3,6777.47,5.24668e+06
standard,20000,20,30,4,4762.03,4.00915e+06
standard,20000,20,30,5,4017.57,1.72017e+06
standard,20000,20,35,1,14755.5,5.66721e+06
standard,20000,20,35,2,10485.6,5.31856e+06
standard,20000,20,35,3,8149.49,3.58903e+06
standard,20000,20,35,4,5284.26,4.35023e+06
standard,20000,20,35,5,3474.06,1.42266e+06
standard,20000,20,50,1,14393.9,6.32226e+06
standard,20000,20,50,2,10852.5,6.25286e+06
standard,20000,20,50,3,7330.4,6.48215e+06
standard,20000,20,50,4,4592.06,3.82882e+06
standard,20000,20,50,5,3684.42,2.05232e+06
standard,20000,20,100,1,14307.8,8.35576e+06
standard,20000,20,100,2,10346.5,8.92737e+06
standard,20000,20,100,3,7306.54,4.5915e+06
standard,20000,20,100,4,5402.89,3.13959e+06
standard,20000,20,100,5,4078.13,1.92122e+06
standard,20000,20,200,1,14296.6,6.37079e+06
standard,20000,20,200,2,10178.7,7.75722e+06
standard,20000,20,200,3,7542.52,5.00482e+06
standard,20000,20,200,4,5327.36,3.14379e+06
standard,20000,20,200,5,3726.94,1.91036e+06
standard,20000,25,10,1,15257.7,3.37434e+06
standard,20000,25,10,2,10734.5,1.66444e+07
standard,20000,25,10,3,8933.7,5.50344e+06
standard,20000,25,10,4,6783.7,1.76902e+06
standard,20000,25,10,5,4820.2,1.78205e+06
standard,20000,25,15,1,14774.7,6.4994e+06
standard,20000,25,15,2,11627.7,1.21733e+07
standard,20000,25,15,3,9670,5.9886e+06
standard,20000,25,15,4,7006.4,9.98179e+06
standard,20000,25,15,5,5553.87,4.01027e+06
standard,20000,25,20,1,14525.1,1.33484e+07
standard,20000,25,20,2,11295.7,9.43203e+06
standard,20000,25,20,3,8168.15,3.9464e+06
standard,20000,25,20,4,7471.15,8.91542e+06
standard,20000,25,20,5,5571.15,3.35517e+06
standard,20000,25,25,1,15216.6,8.56248e+06
standard,20000,25,25,2,12561.6,7.59493e+06
standard,20000,25,25,3,8091.04,1.25437e+07
standard,20000,25,25,4,7486.04,1.17933e+07
standard,20000,25,25,5,5685.84,4.18956e+06
standard,20000,25,30,1,15463.7,8.77247e+06
standard,20000,25,30,2,10690,1.37191e+07
standard,20000,25,30,3,8182.87,7.22702e+06
standard,20000,25,30,4,6628.6,5.99999e+06
standard,20000,25,30,5,6042.3,9.27266e+06
standard,20000,25,35,1,15705.4,1.08036e+07
standard,20000,25,35,2,12362,8.8056e+06
standard,20000,25,35,3,10117.1,1.13008e+07
standard,20000,25,35,4,7370.03,8.80179e+06
standard,20000,25,35,5,6303,7.06933e+06
standard,20000,25,50,1,15012.1,6.84426e+06
standard,20000,25,50,2,11073.2,9.54787e+06
standard,20000,25,50,3,9349.66,7.22435e+06
standard,20000,25,50,4,7244.38,7.80833e+06
standard,20000,25,50,5,5771.74,6.54518e+06
standard,20000,25,100,1,15417.3,8.50191e+06
standard,20000,25,100,2,11800.1,1.03866e+07
standard,20000,25,100,3,8819.7,1.10034e+07
standard,20000,25,100,4,6996.57,7.59275e+06
standard,20000,25,100,5,5471.32,5.02921e+06
standard,20000,25,200,1,15673.3,1.18968e+07
standard,20000,25,200,2,12048.7,1.27276e+07
standard,20000,25,200,3,9432.82,1.23934e+07
standard,20000,25,200,4,6849.84,7.64121e+06
standard,20000,25,200,5,5842.01,7.10234e+06
relaxed,10,2,10,1,6.5,2.25
relaxed,10,2,10,2,2.6,0.64
relaxed,10,2,15,1,5.8,1.76
relaxed,10,2,15,2,3.2,0.16
relaxed,10,2,20,1,6.35,2.6275
relaxed,10,2,20,2,3.75,2.3875
relaxed,10,2,25,1,6.6,2.4
relaxed,10,2,25,2,3.12,0.6656
relaxed,10,2,30,1,5.93333,5.52889
relaxed,10,2,30,2,3.13333,0.248889
relaxed,10,2,35,1,6.22857,2.06204
relaxed,10,2,35,2,4.22857,2.34776
relaxed,10,2,50,1,5.9,1.45
relaxed,10,2,50,2,2.7,0.45
relaxed,10,2,100,1,5.84,0.8944
relaxed,10,2,100,2,3.23,0.2371
relaxed,10,2,200,1,6.05,5.8575
relaxed,10,2,200,2,3.865,0.666775
relaxed,10,3,10,1,6.7,7.81
relaxed,10,3,10,2,4.8,0.56
relaxed,10,3,10,3,3.6,1.64
relaxed,10,3,15,1,6.53333,4.64889
relaxed,10,3,15,2,5.4,4.10667
relaxed,10,3,15,3,3.2,0.16
relaxed,10,3,20,1,6.6,5.04
relaxed,10,3,20,2,5.15,2.7275
relaxed,10,3,20,3,3.2,0.36
relaxed,10,3,25,1,6.56,3.4464
relaxed,10,3,25,2,4.44,0.4864
relaxed,10,3,25,3,3.92,0.9536
relaxed,10,3,30,1,8,2.53333
relaxed,10,3,30,2,4.6,0.84
relaxed,10,3,30,3,3.46667,0.248889
relaxed,10,3,35,1,6.54286,5.61959
relaxed,10,3,35,2,4.91429,2.36408
relaxed,10,3,35,3,3.65714,0.568163
relaxed,10,3,50,1,7.42,5.0836
relaxed,10,3,50,2,5.7,2.13
relaxed,10,3,50,3,3,0
relaxed,10,3,100,1,7,4.1
relaxed,10,3,100,2,4.94,1.5364
relaxed,10,3,100,3,3.46,0.9484
relaxed,10,3,200,1,7.1,2.27
relaxed,10,3,200,2,4.7,3.24
relaxed,10,3,200,3,2.85,0.4775
relaxed,10,5,10,1,7.6,4.84
relaxed,10,5,10,2,6,5
relaxed,10,5,10,3,6.2,2.16
relaxed,10,5,10,4,4.3,2.01
relaxed,10,5,10,5,2.6,1.44
relaxed,10,5,15,1,8.6,1.84
relaxed,10,5,15,2,6.86667,4.64889
relaxed,10,5,15,3,5.2,1.76
relaxed,10,5,15,4,4.2,1.36
relaxed,10,5,15,5,3.06667,0.0622222
relaxed,10,5,20,1,7,16
relaxed,10,5,20,2,6.65,4.6275
relaxed,10,5,20,3,4.6,8.24
relaxed,10,5,20,4,4.2,2.46
relaxed,10,5,20,5,4.15,0.1275
relaxed,10,5,25,1,7.88,7.9456
relaxed,10,5,25,2,6.24,7.1424
relaxed,10,5,25,3,5.6,6.8
relaxed,10,5,25,4,4.16,1.7344
relaxed,10,5,25,5,4.2,1.12
relaxed,10,5,30,1,8.6,2.24
relaxed,10,5,30,2,6.1,4.29
relaxed,10,5,30,3,4.9,4.09
relaxed,10,5,30,4,3.86667,1.78222
relaxed,10,5,30,5,2.96667,0.965556
relaxed,10,5,35,1,8.45714,2.99102
relaxed,10,5,35,2,6.8,3.47429
relaxed,10,5,35,3,4.65714,2.33959
relaxed,10,5,35,4,3.74286,2.53388
relaxed,10,5,35,5,3.31429,1.9298
relaxed,10,5,50,1,8,7.36
relaxed,10,5,50,2,7.24,2.9024
relaxed,10,5,50,3,5.12,5.3856
relaxed,10,5,50,4,5.16,2.6544
relaxed,10,5,50,5,3.64,0.2304
relaxed,10,5,100,1,8.12,2.9456
relaxed,10,5,100,2,6.34,5.8244
relaxed,10,5,100,3,5.02,2.6996
relaxed,10,5,100,4,4,1.38
relaxed,10,5,100,5,3.38,0.2356
relaxed,10,5,200,1,8.215,5.06878
relaxed,10,5,200,2,7.2,5.22
relaxed,10,5,200,3,5.89,3.4179
relaxed,10,5,200,4,3.765,1.06978
relaxed,10,5,200,5,3.275,0.669375
relaxed,10,7,10,1,8,3
relaxed,10,7,10,2,8.3,2.01
relaxed,10,7,10,3,7.1,2.09
relaxed,10,7,10,4,6.3,4.41
relaxed,10,7,10,5,3.7,0.61
relaxed,10,7,15,1,8.93333,1.26222
relaxed,10,7,15,2,6.8,3.62667
relaxed,10,7,15,3,6.86667,3.71556
relaxed,10,7,15,4,5.66667,1.55556
relaxed,10,7,15,5,5.93333,1.26222
relaxed,10,7,20,1,9.25,1.3875
relaxed,10,7,20,2,7.55,5.0475
relaxed,10,7,20,3,5.8,3.66
relaxed,10,7,20,4,5.05,3.9475
relaxed,10,7,20,5,4.2,2.86
relaxed,10,7,25,1,8.84,1.1744
relaxed,10,7,25,2,6.2,5.12
relaxed,10,7,25,3,6.24,2.5824
relaxed,10,7,25,4,5.04,2.5184
relaxed,10,7,25,5,4.48,2.5696
relaxed,10,7,30,1,8.93333,2.32889
relaxed,10,7,30,2,7.23333,3.44556
relaxed,10,7,30,3,6.06667,2.39556
relaxed,10,7,30,4,4.73333,3.46222
relaxed,10,7,30,5,5.33333,2.15556
relaxed,10,7,35,1,8.91429,3.27837
relaxed,10,7,35,2,7.28571,4.26122
relaxed,10,7,35,3,6.34286,4.56816
relaxed,10,7,35,4,5.25714,2.93388
relaxed,10,7,35,5,4.6,2.41143
relaxed,10,7,50,1,8.8,1.8
relaxed,10,7,50,2,7.96,3.2384
relaxed,10,7,50,3,6.06,3.7364
relaxed,10,7,50,4,6.36,1.5504
relaxed,10,7,50,5,4.92,2.1536
relaxed,10,7,100,1,8.57,2.1051
relaxed,10,7,100,2,7.55,4.4075
relaxed,10,7,100,3,5.61,6.1779
relaxed,10,7,100,4,5.28,2.3616
relaxed,10,7,100,5,4.95,1.9475
relaxed,10,7,200,1,8.615,2.51678
relaxed,10,7,200,2,7.655,3.86598
relaxed,10,7,200,3,6.495,3.86998
relaxed,10,7,200,4,5.745,2.95997
relaxed,10,7,200,5,4.44,2.3064
relaxed,10,10,10,1,9.6,0.84
relaxed,10,10,10,2,7.4,7.84
relaxed,10,10,10,3,7.9,2.69
relaxed,10,10,10,4,7.8,4.56
relaxed,10,10,10,5,5.5,6.05
relaxed,10,10,15,1,9.06667,1.79556
relaxed,10,10,15,2,8.53333,4.38222
relaxed,10,10,15,3,7.8,1.76
relaxed,10,10,15,4,6.6,5.04
relaxed,10,10,15,5,4.26667,2.99556
relaxed,10,10,20,1,8.85,3.3275
relaxed,10,10,20,2,7.95,4.9475
relaxed,10,10,20,3,7.4,3.74
relaxed,10,10,20,4,5.55,6.3475
relaxed,10,10,20,5,6.4,5.34
relaxed,10,10,25,1,9.4,0.88
relaxed,10,10,25,2,8.16,4.2144
relaxed,10,10,25,3,7.32,3.8176
relaxed,10,10,25,4,6.6,3.76
relaxed,10,10,25,5,6.88,2.7456
relaxed,10,10,30,1,8.96667,3.63222
relaxed,10,10,30,2,7.76667,5.04556
relaxed,10,10,30,3,8.16667,2.73889
relaxed,10,10,30,4,6.8,4.69333
relaxed,10,10,30,5,5.93333,3.92889
relaxed,10,10,35,1,8.77143,2.86204
relaxed,10,10,35,2,7.97143,4.59918
relaxed,10,10,35,3,6.8,7.70286
relaxed,10,10,35,4,6.82857,3.17061
relaxed,10,10,35,5,6.57143,5.73061
relaxed,10,10,50,1,8.84,2.9344
relaxed,10,10,50,2,8.58,3.3636
relaxed,10,10,50,3,6.9,5.69
relaxed,10,10,50,4,6.42,6.5236
relaxed,10,10,50,5,5.52,3.1696
relaxed,10,10,100,1,8.94,2.5164
relaxed,10,10,100,2,7.76,3.4224
relaxed,10,10,100,3,7.54,3.6884
relaxed,10,10,100,4,5.31,9.2539
relaxed,10,10,100,5,5.71,3.7059
relaxed,10,10,200,1,8.905,2.95598
relaxed,10,10,200,2,8.385,2.39677
relaxed,10,10,200,3,6.725,6.85937
relaxed,10,10,200,4,7.12,5.6856
relaxed,10,10,200,5,5.865,4.10677
relaxed,10,15,10,1,9.5,0.85
relaxed,10,15,10,2,8.5,3.85
relaxed,10,15,10,3,8.8,2.36
relaxed,10,15,10,4,8.5,1.85
relaxed,10,15,10,5,6.2,7.36
relaxed,10,15,15,1,8.93333,2.06222
relaxed,10,15,15,2,7.93333,4.86222
relaxed,10,15,15,3,7.73333,4.59556
relaxed,10,15,15,4,7.2,3.09333
relaxed,10,15,15,5,7.8,4.29333
relaxed,10,15,20,1,9.4,1.44
relaxed,10,15,20,2,7.85,5.0275
relaxed,10,15,20,3,8,5.4
relaxed,10,15,20,4,7.55,6.6475
relaxed,10,15,20,5,8.4,2.24
relaxed,10,15,25,1,9.2,2.8
relaxed,10,15,25,2,9,2.56
relaxed,10,15,25,3,8.56,4.1664
relaxed,10,15,25,4,7.24,5.1424
relaxed,10,15,25,5,6.88,6.9056
relaxed,10,15,30,1,9.26667,3.59556
relaxed,10,15,30,2,8.9,3.35667
relaxed,10,15,30,3,8.36667,3.96556
relaxed,10,15,30,4,6.96667,5.23222
relaxed,10,15,30,5,6.7,4.01
relaxed,10,15,35,1,9.45714,1.79102
relaxed,10,15,35,2,8.02857,6.77061
relaxed,10,15,35,3,8.45714,2.99102
relaxed,10,15,35,4,7.91429,2.87837
relaxed,10,15,35,5,7.17143,5.22776
relaxed,10,15,50,1,9.52,1.2096
relaxed,10,15,50,2,8.86,3.3204
relaxed,10,15,50,3,7.4,5.24
relaxed,10,15,50,4,8.48,2.4896
relaxed,10,15,50,5,6.84,6.4144
relaxed,10,15,100,1,9.07,2.3251
relaxed,10,15,100,2,8.51,2.8499
relaxed,10,15,100,3,8.3,4.95
relaxed,10,15,100,4,7.5,6.57
relaxed,10,15,100,5,7.07,5.5051
relaxed,10,15,200,1,9.36,1.7504
relaxed,10,15,200,2,9.155,2.66097
relaxed,10,15,200,3,7.77,5.3471
relaxed,10,15,200,4,6.905,7.38597
relaxed,10,15,200,5,6.91,8.2819
relaxed,10,20,10,1,8.6,7.84
relaxed,10,20,10,2,8.1,4.69
relaxed,10,20,10,3,8.9,3.09
relaxed,10,20,10,4,8,7.6
relaxed,10,20,10,5,7.7,8.41
relaxed,10,20,15,1,8.8,4.02667
relaxed,10,20,15,2,9.46667,0.515556
relaxed,10,20,15,3,7.33333,9.68889
relaxed,10,20,15,4,7.4,5.04
relaxed,10,20,15,5,7.4,4.37333
relaxed,10,20,20,1,9.85,0.2275
relaxed,10,20,20,2,9.35,1.9275
relaxed,10,20,20,3,8.55,2.5475
relaxed,10,20,20,4,8.45,2.5475
relaxed,10,20,20,5,7.75,2.2875
relaxed,10,20,25,1,9.32,2.6176
relaxed,10,20,25,2,8.92,1.9936
relaxed,10,20,25,3,8.04,3.8784
relaxed,10,20,25,4,7.92,4.3936
relaxed,10,20,25,5,7.96,2.2784
relaxed,10,20,30,1,9.66667,0.688889
relaxed,10,20,30,2,9,1.93333
relaxed,10,20,30,3,7.66667,4.48889
relaxed,10,20,30,4,8.1,2.62333
relaxed,10,20,30,5,7.96667,3.43222
relaxed,10,20,35,1,9.37143,1.66204
relaxed,10,20,35,2,8.94286,3.13959
relaxed,10,20,35,3,8.6,3.04
relaxed,10,20,35,4,7.4,2.98286
relaxed,10,20,35,5,7.51429,2.59265
relaxed,10,20,50,1,9.6,0.72
relaxed,10,20,50,2,9.42,2.0836
relaxed,10,20,50,3,8.24,3.9424
relaxed,10,20,50,4,8.9,1.73
relaxed,10,20,50,5,7.64,3.9904
relaxed,10,20,100,1,9.29,2.7059
relaxed,10,20,100,2,9.15,1.9075
relaxed,10,20,100,3,8.55,3.4075
relaxed,10,20,100,4,8.39,5.3979
relaxed,10,20,100,5,7.86,2.7204
relaxed,10,20,200,1,9.285,3.14378
relaxed,10,20,200,2,8.915,2.70778
relaxed,10,20,200,3,8.24,4.0824
relaxed,10,20,200,4,8.075,3.42938
relaxed,10,20,200,5,6.835,6.24777
relaxed,10,25,10,1,9.3,2.41
relaxed,10,25,10,2,9.8,0.36
relaxed,10,25,10,3,8.8,1.76
relaxed,10,25,10,4,7.7,4.21
relaxed,10,25,10,5,6.9,5.29
relaxed,10,25,15,1,9.66667,0.488889
relaxed,10,25,15,2,9,2.53333
relaxed,10,25,15,3,8.8,3.89333
relaxed,10,25,15,4,7.93333,5.52889
relaxed,10,25,15,5,8.13333,3.58222
relaxed,10,25,20,1,9.9,0.19
relaxed,10,25,20,2,7.4,11.14
relaxed,10,25,20,3,8.6,3.64
relaxed,10,25,20,4,7.4,5.54
relaxed,10,25,20,5,8.55,2.8475
relaxed,10,25,25,1,9.04,2.3584
relaxed,10,25,25,2,9.24,1.7024
relaxed,10,25,25,3,8.72,2.0416
relaxed,10,25,25,4,8.56,2.1664
relaxed,10,25,25,5,8.2,4.24
relaxed,10,25,30,1,9.33333,3.22222
relaxed,10,25,30,2,9.43333,1.04556
relaxed,10,25,30,3,8.66667,4.68889
relaxed,10,25,30,4,8.76667,2.57889
relaxed,10,25,30,5,8.3,2.67667
relaxed,10,25,35,1,9.8,0.388571
relaxed,10,25,35,2,8.94286,3.08245
relaxed,10,25,35,3,8.88571,2.84408
relaxed,10,25,35,4,7.88571,4.27265
relaxed,10,25,35,5,7.62857,7.26204
relaxed,10,25,50,1,9.74,0.4724
relaxed,10,25,50,2,8.96,2.5984
relaxed,10,25,50,3,9.08,1.5136
relaxed,10,25,50,4,8.2,4.56
relaxed,10,25,50,5,8.66,2.9444
relaxed,10,25,100,1,9.63,1.1331
relaxed,10,25,100,2,9.5,1.27
relaxed,10,25,100,3,8.65,4.1475
relaxed,10,25,100,4,8.08,5.2936
relaxed,10,25,100,5,8.37,4.7131
relaxed,10,25,200,1,9.69,0.7539
relaxed,10,25,200,2,9.175,2.05438
relaxed,10,25,200,3,8.625,2.94437
relaxed,10,25,200,4,8.455,3.57798
relaxed,10,25,200,5,8.295,3.86797
relaxed,20,2,10,1,10.6,2.84
relaxed,20,2,10,2,5.4,1.24
relaxed,20,2,15,1,10.6,13.3067
relaxed,20,2,15,2,4.33333,1.82222
relaxed,20,2,20,1,9.9,9.49
relaxed,20,2,20,2,4.6,1.74
relaxed,20,2,25,1,10.36,10.7104
relaxed,20,2,25,2,4.64,0.2304
relaxed,20,2,30,1,11.3667,30.8989
relaxed,20,2,30,2,4.23333,3.31222
relaxed,20,2,35,1,9.17143,6.65633
relaxed,20,2,35,2,3.88571,1.47265
relaxed,20,2,50,1,9.9,11.37
relaxed,20,2,50,2,4,0.44
relaxed,20,2,100,1,12,23.1
relaxed,20,2,100,2,4.43,0.8851
relaxed,20,2,200,1,9.57,10.5051
relaxed,20,2,200,2,4.505,0.289975
relaxed,20,3,10,1,14.8,15.16
relaxed,20,3,10,2,7.9,4.89
relaxed,20,3,10,3,4,1.4
relaxed,20,3,15,1,13.5333,18.6489
relaxed,20,3,15,2,7.13333,4.64889
relaxed,20,3,15,3,3.53333,0.382222
relaxed,20,3,20,1,12.3,16.51
relaxed,20,3,20,2,7.25,6.5875
relaxed,20,3,20,3,4.2,2.96
relaxed,20,3,25,1,11.6,15.36
relaxed,20,3,25,2,8.24,8.1824
relaxed,20,3,25,3,3.92,0.5536
relaxed,20,3,30,1,14.2667,27.8622
relaxed,20,3,30,2,7.73333,10.8622
relaxed,20,3,30,3,4.4,0.906667
relaxed,20,3,35,1,13.2571,21.5053
relaxed,20,3,35,2,7.65714,2.85388
relaxed,20,3,35,3,4,0.342857
relaxed,20,3,50,1,12.34,6.8244
relaxed,20,3,50,2,7.16,7.9344
relaxed,20,3,50,3,4.42,0.5236
relaxed,20,3,100,1,11.91,5.7819
relaxed,20,3,100,2,7.16,12.8344
relaxed,20,3,100,3,3.83,1.2411
relaxed,20,3,200,1,13.82,9.9976
relaxed,20,3,200,2,7.06,3.6364
relaxed,20,3,200,3,4.525,0.339375
relaxed,20,5,10,1,15.3,16.01
relaxed,20,5,10,2,10.5,13.05
relaxed,20,5,10,3,9.1,10.49
relaxed,20,5,10,4,6.1,3.09
relaxed,20,5,10,5,3.8,0.76
relaxed,20,5,15,1,16.3333,14.8889
relaxed,20,5,15,2,12.7333,20.8622
relaxed,20,5,15,3,8.6,7.70667
relaxed,20,5,15,4,5.73333,2.86222
relaxed,20,5,15,5,4.66667,0.222222
relaxed,20,5,20,1,14.4,20.74
relaxed,20,5,20,2,13.5,23.65
relaxed,20,5,20,3,8.9,7.09
relaxed,20,5,20,4,5.3,3.31
relaxed,20,5,20,5,4.85,0.8275
relaxed,20,5,25,1,14.48,17.1296
relaxed,20,5,25,2,11.88,24.6656
relaxed,20,5,25,3,8.32,5.6576
relaxed,20,5,25,4,4.96,4.3584
relaxed,20,5,25,5,3.84,0.6944
relaxed,20,5,30,1,15.9,23.0233
relaxed,20,5,30,2,11.9667,14.4322
relaxed,20,5,30,3,7.13333,13.5156
relaxed,20,5,30,4,5.66667,6.22222
relaxed,20,5,30,5,4.63333,2.43222
relaxed,20,5,35,1,13.7429,28.3624
relaxed,20,5,35,2,8.85714,21.3224
relaxed,20,5,35,3,6.57143,5.50204
relaxed,20,5,35,4,5.77143,5.26204
relaxed,20,5,35,5,4.14286,0.75102
relaxed,20,5,50,1,15.1,14.41
relaxed,20,5,50,2,11.22,16.7316
relaxed,20,5,50,3,9.26,11.1124
relaxed,20,5,50,4,5.92,6.8336
relaxed,20,5,50,5,4.38,0.2356
relaxed,20,5,100,1,14.91,16.8619
relaxed,20,5,100,2,11.85,9.4475
relaxed,20,5,100,3,7.64,5.3904
relaxed,20,5,100,4,6.43,5.5451
relaxed,20,5,100,5,4.29,0.2259
relaxed,20,5,200,1,14.965,19.3238
relaxed,20,5,200,2,10.17,14.6711
relaxed,20,5,200,3,7.19,14.0139
relaxed,20,5,200,4,4.74,3.6024
relaxed,20,5,200,5,5.115,0.181775
relaxed,20,7,10,1,16.7,13.41
relaxed,20,7,10,2,12.7,7.81
relaxed,20,7,10,3,12,11.8
relaxed,20,7,10,4,8.3,12.01
relaxed,20,7,10,5,7.6,4.64
relaxed,20,7,15,1,16.4,10.1067
relaxed,20,7,15,2,13.1333,16.7822
relaxed,20,7,15,3,10.8,12.2933
relaxed,20,7,15,4,5.8,8.02667
relaxed,20,7,15,5,8.26667,7.66222
relaxed,20,7,20,1,16.45,24.0475
relaxed,20,7,20,2,13.2,18.16
relaxed,20,7,20,3,12.15,13.5275
relaxed,20,7,20,4,9.9,8.29
relaxed,20,7,20,5,7.05,7.3475
relaxed,20,7,25,1,17.04,9.2384
relaxed,20,7,25,2,12.88,7.8656
relaxed,20,7,25,3,11.48,17.9296
relaxed,20,7,25,4,8.16,7.8944
relaxed,20,7,25,5,6.6,6.48
relaxed,20,7,30,1,15.6667,17.8222
relaxed,20,7,30,2,11.7667,21.7789
relaxed,20,7,30,3,10.7333,16.8622
relaxed,20,7,30,4,8.93333,19.5289
relaxed,20,7,30,5,6.6,6.97333
relaxed,20,7,35,1,16.5714,8.07347
relaxed,20,7,35,2,13.4857,15.4498
relaxed,20,7,35,3,10.4571,11.0482
relaxed,20,7,35,4,9.14286,10.0082
relaxed,20,7,35,5,6.77143,7.03347
relaxed,20,7,50,1,16.6,8.84
relaxed,20,7,50,2,13.82,23.8676
relaxed,20,7,50,3,9.2,16.8
relaxed,20,7,50,4,8.54,12.7684
relaxed,20,7,50,5,6.64,7.3904
relaxed,20,7,100,1,16.39,12.5779
relaxed,20,7,100,2,13.27,16.4171
relaxed,20,7,100,3,9.49,17.8699
relaxed,20,7,100,4,8.16,11.4944
relaxed,20,7,100,5,7.38,7.5156
relaxed,20,7,200,1,16.845,10.671
relaxed,20,7,200,2,12.775,16.5044
relaxed,20,7,200,3,10.615,15.5268
relaxed,20,7,200,4,8.51,11.0699
relaxed,20,7,200,5,7.3,7.86
relaxed,20,10,10,1,16.5,11.25
relaxed,20,10,10,2,15,13.6
relaxed,20,10,10,3,14.2,15.76
relaxed,20,10,10,4,13.8,13.76
relaxed,20,10,10,5,10.7,19.81
relaxed,20,10,15,1,16.8,13.8933
relaxed,20,10,15,2,15.6667,9.82222
relaxed,20,10,15,3,14.2667,7.12889
relaxed,20,10,15,4,12.6667,10.8889
relaxed,20,10,15,5,8.73333,9.39556
relaxed,20,10,20,1,16.3,21.91
relaxed,20,10,20,2,16.5,6.75
relaxed,20,10,20,3,12.95,8.7475
relaxed,20,10,20,4,10.7,11.01
relaxed,20,10,20,5,11.3,19.01
relaxed,20,10,25,1,17.2,10.24
relaxed,20,10,25,2,16.12,13.3056
relaxed,20,10,25,3,14.72,15.1616
relaxed,20,10,25,4,12.68,12.6176
relaxed,20,10,25,5,10.84,19.0144
relaxed,20,10,30,1,16.9333,12.7289
relaxed,20,10,30,2,15.6667,21.6222
relaxed,20,10,30,3,12.3,19.2767
relaxed,20,10,30,4,10.6333,18.9656
relaxed,20,10,30,5,10.3,22.8767
relaxed,20,10,35,1,17.9143,6.36408
relaxed,20,10,35,2,15.6286,16.2906
relaxed,20,10,35,3,12.7143,18.4898
relaxed,20,10,35,4,9.85714,10.2367
relaxed,20,10,35,5,9.91429,15.2212
relaxed,20,10,50,1,17.36,11.8304
relaxed,20,10,50,2,14.24,33.7024
relaxed,20,10,50,3,13.28,15.6416
relaxed,20,10,50,4,11.84,16.7744
relaxed,20,10,50,5,9.64,15.1904
relaxed,20,10,100,1,17.65,10.4675
relaxed,20,10,100,2,14.92,22.2336
relaxed,20,10,100,3,13.59,13.6019
relaxed,20,10,100,4,11.33,16.5211
relaxed,20,10,100,5,9.51,13.7699
relaxed,20,10,200,1,17.9,10.33
relaxed,20,10,200,2,14.565,11.7958
relaxed,20,10,200,3,12.495,16.82
relaxed,20,10,200,4,11.15,18.1675
relaxed,20,10,200,5,9.77,13.4271
relaxed,20,15,10,1,18.5,17.45
relaxed,20,15,10,2,15.9,10.89
relaxed,20,15,10,3,14.7,18.41
relaxed,20,15,10,4,14.2,17.36
relaxed,20,15,10,5,13.5,18.65
relaxed,20,15,15,1,19.2,2.42667
relaxed,20,15,15,2,17.0667,14.5956
relaxed,20,15,15,3,15.6,12.24
relaxed,20,15,15,4,14.6,12.24
relaxed,20,15,15,5,12.4667,14.1156
relaxed,20,15,20,1,18.05,16.7475
relaxed,20,15,20,2,16.4,7.94
relaxed,20,15,20,3,16.3,9.81
relaxed,20,15,20,4,13.3,13.81
relaxed,20,15,20,5,11.7,12.61
relaxed,20,15,25,1,18.44,5.0464
relaxed,20,15,25,2,17.36,5.9104
relaxed,20,15,25,3,14.56,14.3264
relaxed,20,15,25,4,12.56,19.6864
relaxed,20,15,25,5,13.08,14.3936
relaxed,20,15,30,1,16.6333,18.3656
relaxed,20,15,30,2,15.4667,27.9822
relaxed,20,15,30,3,14.8667,9.64889
relaxed,20,15,30,4,12.1,20.69
relaxed,20,15,30,5,13.0667,21.3289
relaxed,20,15,35,1,18.0857,6.2498
relaxed,20,15,35,2,16.6571,17.7682
relaxed,20,15,35,3,15.3429,18.511
relaxed,20,15,35,4,11.7714,22.6335
relaxed,20,15,35,5,13.2,13.9886
relaxed,20,15,50,1,18.66,5.8244
relaxed,20,15,50,2,16.14,11.8004
relaxed,20,15,50,3,16.4,10.88
relaxed,20,15,50,4,14.2,17.44
